yy;cluster;sintesi;modello
2015-06-01;13;21.33767192893558;era5
2015-07-01;1;133.31383526325226;era5
2015-07-01;4;4.818369580594742;era5
2015-07-01;7;206.8534761428833;era5
2015-07-01;10;80.5056521097819;era5
2015-07-01;13;13.821346998214722;era5
2015-08-01;1;172.96708637475967;era5
2015-08-01;4;8.69430196997912;era5
2015-08-01;7;215.46302237510682;era5
2015-08-01;10;67.45170615116756;era5
2015-08-01;13;11.369922551843855;era5
2015-09-01;1;95.54281657934189;era5
2015-09-01;4;5.5161057746280795;era5
2015-09-01;7;169.50592041015625;era5
2015-09-01;10;71.31329714755218;era5
2015-09-01;13;6.709788736369875;era5
2015-10-01;1;88.11166071519256;era5
2015-10-01;4;83.52868247725394;era5
2015-10-01;7;177.2050887107849;era5
2015-10-01;10;187.986630042394;era5
2015-10-01;13;46.040427101982964;era5
2015-11-01;1;24.890413595887367;era5
2015-11-01;4;73.71506357192993;era5
2015-11-01;7;97.57450240850449;era5
2015-11-01;10;193.2615917523702;era5
2015-11-01;13;180.47422451443143;era5
2015-12-01;1;13.816467908211052;era5
2015-12-01;4;17.948123328776465;era5
2015-12-01;7;35.57578899264335;era5
2015-12-01;10;103.79053392012914;era5
2015-12-01;13;115.79470005741825;era5
2016-01-01;1;9.368592392659536;era5
2016-01-01;4;3.5041385640349727;era5
2016-01-01;7;6.115453272825107;era5
2016-01-01;10;53.65630692988634;era5
2016-01-01;13;99.32291471047535;era5
2016-02-01;1;4.64879842341827;era5
2016-02-01;4;3.6493833275592844;era5
2016-02-01;7;4.075231098232325;era5
2016-02-01;10;23.055193051695824;era5
2016-02-01;13;45.24278668562571;era5
2016-03-01;1;16.8738277470693;era5
2016-03-01;4;4.803939466437567;era5
2016-03-01;7;41.678602731227876;era5
2016-03-01;10;59.52142665783564;era5
2016-03-01;13;46.245590139318395;era5
2016-04-01;1;96.70324600487947;era5
2016-04-01;4;84.91888411978017;era5
2016-04-01;7;156.17658417224885;era5
2016-04-01;10;229.8289635181427;era5
2016-04-01;13;165.76428335684318;era5
2016-05-01;1;117.42901128530502;era5
2016-05-01;4;45.90009279251099;era5
2016-05-01;7;222.92725124359131;era5
2016-05-01;10;181.1087216536204;era5
2016-05-01;13;26.97862791132044;era5
2016-06-01;1;98.47282481193542;era5
2016-06-01;4;8.577295672893523;era5
2016-06-01;7;171.3317657470703;era5
2016-06-01;10;74.87834924459457;era5
2016-06-01;13;11.45604258554953;era5
2016-07-01;1;204.96618139743805;era5
2016-07-01;4;7.6831156198097315;era5
2016-07-01;7;232.60261459350585;era5
2016-07-01;10;100.62953028082848;era5
2016-07-01;13;5.474958850277795;era5
2016-08-01;1;187.85422855615616;era5
2016-08-01;4;8.747065382175471;era5
2016-08-01;7;206.81942110061647;era5
2016-08-01;10;78.4519595503807;era5
2016-08-01;13;9.726667766217831;era5
2016-09-01;1;116.55164968967438;era5
2016-09-01;4;3.1866594532261723;era5
2016-09-01;7;195.46510467529296;era5
2016-09-01;10;99.3681468963623;era5
2016-09-01;13;12.158098891929344;era5
2016-10-01;1;45.01022467203438;era5
2016-10-01;4;12.423968423546656;era5
2016-10-01;7;117.26772546768188;era5
2016-10-01;10;97.1186370452245;era5
2016-10-01;13;13.203542532744232;era5
2016-11-01;1;10.167055501705363;era5
2016-11-01;4;34.6699510861998;era5
2016-11-01;7;35.75314142107963;era5
2016-11-01;10;116.7596568663915;era5
2016-11-01;13;82.01832425152814;era5
2016-12-01;1;1.4081999168105597;era5
2016-12-01;4;11.953754611313343;era5
2016-12-01;7;4.7362638308666645;era5
2016-12-01;10;33.99558395768205;era5
2016-12-01;13;52.71422944245515;era5
2017-01-01;1;0.46033818544810856;era5
2017-01-01;4;1.132283800230684;era5
2017-01-01;7;2.554954367491882;era5
2017-01-01;10;18.98687079292722;era5
2017-01-01;13;23.10169612588706;era5
2017-02-01;1;17.430955182162165;era5
2017-02-01;4;5.414911785916142;era5
2017-02-01;7;29.238892895239406;era5
2017-02-01;10;47.49651079624891;era5
2017-02-01;13;39.564408249325226;era5
2017-03-01;1;20.712778313940362;era5
2017-03-01;4;5.496014305139365;era5
2017-03-01;7;39.23075884785503;era5
2017-03-01;10;70.42914681384961;era5
2017-03-01;13;50.05808770656586;era5
2017-04-01;1;43.86569802463055;era5
2017-04-01;4;42.36109261823737;era5
2017-04-01;7;107.72788805961609;era5
2017-04-01;10;122.20487531026204;era5
2017-04-01;13;69.79855163009078;era5
2017-05-01;1;120.16043168306351;era5
2017-05-01;4;43.83117190858592;era5
2017-05-01;7;216.73213539123535;era5
2017-05-01;10;178.7424616018931;era5
2017-05-01;13;96.92662775958026;era5
2017-06-01;1;80.80306041240692;era5
2017-06-01;4;5.180344575943183;era5
2017-06-01;7;180.86233835220338;era5
2017-06-01;10;67.76655275126298;era5
2017-06-01;13;8.80834929369114;era5
2017-07-01;1;177.8095701932907;era5
2017-07-01;4;8.142423443018417;era5
2017-07-01;7;243.34773941040038;era5
2017-07-01;10;118.10931926965714;era5
2017-07-01;13;8.508267548349169;era5
2017-08-01;1;199.18548500537872;era5
2017-08-01;4;8.458001020550729;era5
2017-08-01;7;257.5546953201294;era5
2017-08-01;10;124.1862324476242;era5
2017-08-01;13;17.054444427843446;era5
2017-09-01;1;160.80125164985657;era5
2017-09-01;4;10.936141101173732;era5
2017-09-01;7;254.09844856262208;era5
2017-09-01;10;148.98563317457834;era5
2017-09-01;13;17.77761862896107;era5
2017-10-01;1;51.02647736482322;era5
2017-10-01;4;40.62953506552655;era5
2017-10-01;7;148.4777109146118;era5
2017-10-01;10;164.5438298781713;era5
2017-10-01;13;49.61381587275752;era5
2017-11-01;1;12.58935370394397;era5
2017-11-01;4;65.65307023279045;era5
2017-11-01;7;55.13295832425356;era5
2017-11-01;10;129.22388625144958;era5
2017-11-01;13;104.38687006632487;era5
2017-12-01;1;0.07085626938817313;era5
2017-12-01;4;0.501569778189182;era5
2017-12-01;7;1.4994642552454025;era5
2017-12-01;10;30.314635148458667;era5
2017-12-01;13;34.878191690202115;era5
2018-01-01;1;2.478815068079257;era5
2018-01-01;4;1.1808525073939287;era5
2018-01-01;7;1.405196489334776;era5
2018-01-01;10;24.804981525288895;era5
2018-01-01;13;81.15512191152408;era5
2018-02-01;1;14.336285835420313;era5
2018-02-01;4;3.748962037232907;era5
2018-02-01;7;26.39158219844103;era5
2018-02-01;10;45.92713841795921;era5
2018-02-01;13;9.966798097999007;era5
2018-03-01;1;28.40249046869576;era5
2018-03-01;4;33.347123287035075;era5
2018-03-01;7;73.45262414216995;era5
2018-03-01;10;151.91817504167557;era5
2018-03-01;13;176.3172172970242;era5
2018-04-01;1;73.81012760050362;era5
2018-04-01;4;137.73029009259267;era5
2018-04-01;7;126.79418611526489;era5
2018-04-01;10;283.559711933136;era5
2018-04-01;13;212.8423264114945;era5
2018-05-01;1;96.8118856549263;era5
2018-05-01;4;70.10729066910952;era5
2018-05-01;7;179.30558910369874;era5
2018-05-01;10;220.36245012283325;era5
2018-05-01;13;79.77098839371293;era5
2018-06-01;1;128.9653846025467;era5
2018-06-01;4;9.714772487464158;era5
2018-06-01;7;218.057381439209;era5
